,age,workclass,education,education-num,marital-status,occupation,relationship,race,capital-gain,capital-loss,hours-per-week,native-country,income >50K
3289,49,2,1,7,2,2,0,4,0,0,40,4,0
3292,62,2,9,13,2,9,0,4,0,0,50,38,1
3293,39,4,11,9,2,3,0,4,0,0,40,38,0
3296,24,2,11,9,2,13,0,4,0,0,45,38,0
3302,61,2,11,9,2,0,0,4,0,0,3,38,0
3303,47,2,9,13,2,7,0,4,0,0,40,7,0
3305,50,4,9,13,0,3,1,4,0,0,30,38,0
3306,27,2,15,10,4,11,1,4,0,0,44,38,0
3308,43,2,11,9,2,5,0,2,0,0,40,38,0
3309,39,2,7,12,2,0,0,4,0,0,40,38,0
3311,56,2,9,13,2,9,0,4,0,0,50,38,0
3312,26,2,11,9,2,4,0,4,0,0,55,38,0
3314,47,2,1,7,4,13,1,2,0,0,40,38,0
3316,47,1,15,10,4,10,1,2,0,0,40,38,0
3317,45,0,15,10,2,12,0,4,7688,0,40,12,1
3318,26,2,15,10,2,3,0,4,0,0,60,38,0
3319,20,2,11,9,4,6,3,4,0,1590,40,38,0
3321,37,2,7,12,2,12,0,4,0,0,50,38,1
3322,37,2,15,10,2,2,0,4,0,0,45,38,0
3323,43,2,15,10,2,13,0,4,0,0,42,38,0
3327,63,2,15,10,2,9,0,4,0,0,16,38,0
3328,45,2,9,13,2,9,0,4,0,0,60,38,1
3331,26,2,11,9,4,12,2,4,0,0,40,38,0
3333,41,2,11,9,2,2,0,4,0,0,40,38,1
3334,26,2,11,9,4,5,3,2,0,0,40,38,0
3337,46,2,9,13,2,3,0,4,0,0,50,38,1
3340,24,2,11,9,5,7,1,4,0,0,40,38,0
3343,41,3,8,11,2,11,0,3,0,2179,84,25,0
3344,20,2,15,10,4,0,3,4,0,0,26,38,0
3347,36,2,4,3,3,2,2,4,0,0,40,25,0
3348,30,2,11,9,2,2,0,4,0,0,40,10,0
3350,25,2,11,9,3,4,1,3,0,0,40,25,0
3353,49,2,11,9,2,2,0,4,7688,0,45,38,1
3354,26,2,1,7,4,5,4,4,0,0,20,38,0
3355,25,2,9,13,4,9,1,4,0,0,40,38,0
3358,41,2,11,9,2,0,0,4,0,0,40,38,1
3359,35,2,12,14,4,3,1,4,0,0,40,38,1
3363,36,2,15,10,2,3,0,4,0,0,40,38,0
3365,51,2,9,13,2,3,0,4,0,0,40,38,1
3366,39,2,1,7,2,6,0,4,0,0,40,38,0
3367,36,2,9,13,2,3,0,4,5013,0,50,38,0
3368,40,4,14,15,2,9,0,4,99999,0,70,38,1
3369,61,2,11,9,2,3,0,4,0,0,50,38,0
3370,38,2,14,15,2,9,0,4,0,0,60,38,0
3374,46,2,0,6,2,2,0,4,0,0,45,38,0
3375,21,2,15,10,2,2,0,4,0,0,54,38,0
3376,35,4,0,6,2,13,0,2,0,0,50,38,0
3377,39,2,9,13,2,11,0,4,0,0,40,38,0
3378,38,4,11,9,2,2,0,4,0,0,60,38,0
3380,28,2,6,5,4,6,4,3,0,0,40,25,0
3381,32,2,9,13,2,3,0,4,0,0,40,38,1
3382,46,4,8,11,2,2,0,4,0,0,40,38,1
3383,40,2,8,11,2,2,0,4,0,0,40,38,0
3385,44,2,0,6,2,13,0,4,0,0,40,38,0
3386,38,2,11,9,2,11,0,4,3464,0,40,3,0
3388,46,4,9,13,2,4,0,4,0,0,40,38,1
3389,51,2,10,16,2,9,0,4,15024,0,60,19,1
3390,45,2,10,16,6,9,4,4,15020,0,40,19,1
3392,44,2,9,13,2,9,0,4,0,0,45,38,0
3393,33,2,8,11,2,4,0,4,0,0,45,38,0
3395,61,3,14,15,5,9,1,4,0,0,40,38,1
3397,47,0,11,9,4,6,3,2,0,0,40,38,0
3398,34,2,9,13,2,3,0,4,0,0,50,38,1
3399,53,2,11,9,2,13,0,2,0,0,60,38,0
3400,39,4,15,10,2,2,0,4,0,0,40,38,0
3401,58,2,11,9,2,2,0,4,0,0,40,38,1
3403,26,2,1,7,4,4,1,4,0,0,50,38,0
3404,41,2,4,3,2,0,0,4,0,0,40,25,0
3405,47,1,15,10,2,3,0,4,0,0,40,38,0
3406,31,2,8,11,2,6,0,0,0,0,40,38,0
3407,52,2,15,10,2,3,0,4,0,0,40,38,1
3408,29,2,7,12,2,11,0,4,0,0,50,38,1
3410,42,0,12,14,2,3,0,4,0,0,40,38,1
3412,41,2,11,9,2,6,0,4,2885,0,40,38,0
3413,34,2,9,13,2,11,0,4,7298,0,60,38,1
3414,52,4,15,10,2,2,0,4,0,0,40,38,0
3415,61,2,15,10,2,2,0,4,0,0,40,38,0
3416,39,1,11,9,5,3,4,4,0,0,40,38,0
3418,46,5,9,13,2,3,0,4,7688,0,40,38,1
3419,39,2,15,10,4,3,1,4,0,0,45,38,0
3420,22,2,15,10,4,7,1,4,0,0,50,38,0
3423,43,2,9,13,3,9,1,4,3325,0,40,38,0
3424,37,2,4,3,2,4,0,4,0,0,36,25,0
3425,23,2,7,12,4,7,3,4,0,0,20,38,0
3426,39,1,7,12,0,9,1,4,0,0,59,38,0
3427,54,2,12,14,2,11,0,4,0,0,40,38,0
3428,46,3,15,10,2,11,0,4,0,0,60,38,0
3432,36,2,11,9,2,6,0,4,0,0,40,38,0
3433,37,2,11,9,2,11,0,4,0,0,45,38,0
3435,50,2,11,9,2,13,0,4,0,0,40,38,1
3436,38,2,11,9,2,2,0,4,0,0,40,38,0
3437,63,4,11,9,2,2,0,4,0,0,32,38,0
3438,53,2,11,9,2,2,0,4,0,0,50,38,1
3440,23,3,15,10,4,9,1,4,0,0,50,38,0
3441,20,2,11,9,4,5,1,4,0,0,43,38,0
3442,46,2,15,10,2,2,0,2,0,0,40,38,1
3443,28,2,0,6,4,7,2,0,0,0,40,25,0
3444,59,2,12,14,0,9,1,4,0,0,50,38,0
3445,41,2,9,13,2,3,0,4,0,0,40,38,1
3446,33,2,13,1,2,4,0,4,0,0,40,25,0
3447,56,2,2,8,2,2,0,4,0,0,40,21,0
3448,50,4,11,9,2,11,0,4,15024,0,55,7,1
3450,41,2,8,11,0,11,3,4,0,0,50,38,0
3455,39,2,15,10,4,6,3,4,0,0,40,38,0
3458,35,2,9,13,2,11,0,4,0,0,40,38,0
3460,38,2,11,9,2,2,0,4,0,0,40,38,1
3462,31,2,11,9,0,13,1,4,0,0,55,38,0
3463,17,3,1,7,4,9,3,4,0,0,20,38,0
3464,31,2,9,13,2,0,0,4,7298,0,50,38,1
3465,25,1,9,13,4,9,1,4,0,0,40,38,0
3466,39,2,12,14,2,3,0,4,0,0,55,38,1
3467,50,2,5,4,2,6,0,4,0,0,40,38,0
3469,50,2,15,10,2,11,0,4,0,0,60,38,0
3470,63,2,0,6,2,3,0,4,0,0,40,38,0
3471,31,2,11,9,2,13,0,4,0,0,50,38,0
3473,18,2,15,10,4,7,3,4,0,0,20,38,0
3475,34,2,15,10,2,3,0,4,0,0,50,38,1
3476,18,2,1,7,4,11,3,4,0,0,35,38,0
3477,46,2,11,9,2,6,0,2,4386,0,40,38,1
3480,59,2,8,11,2,12,0,4,7298,0,40,38,1
3483,41,2,12,14,2,9,0,4,0,0,40,8,0
3485,55,2,9,13,2,3,0,4,0,0,40,38,1
3490,69,2,6,5,2,7,0,4,1424,0,35,38,0
3492,30,2,8,11,2,9,0,4,0,0,40,38,0
3496,18,2,1,7,4,7,2,2,0,0,15,38,0
3497,35,4,15,10,2,2,0,4,0,0,60,38,1
3498,20,2,11,9,2,5,0,4,0,0,50,38,0
3499,26,2,12,14,2,9,0,4,5013,0,40,38,0
3500,46,2,9,13,2,12,0,4,0,0,40,38,0
3502,40,2,14,15,2,2,0,4,5178,0,40,25,1
3505,32,4,10,16,2,3,0,4,0,0,40,38,0
3506,23,4,15,10,0,0,3,4,0,0,40,38,0
3507,25,1,12,14,4,10,1,4,0,0,40,38,0
3508,37,2,15,10,2,13,0,4,0,0,50,38,0
3513,37,2,15,10,4,12,1,4,0,0,40,38,1
3517,47,2,11,9,2,2,0,4,0,0,45,38,1
3518,51,1,9,13,2,10,0,4,0,0,40,38,1
3520,30,2,11,9,2,2,0,4,0,0,35,38,0
3521,59,0,15,10,2,2,0,4,0,0,36,38,0
3522,45,4,0,6,2,2,0,4,0,0,65,38,0
3523,52,2,15,10,2,3,0,4,15024,0,45,38,1
3524,21,2,11,9,4,5,3,4,0,0,20,38,0
3525,31,2,11,9,2,6,0,4,0,0,55,38,0
3526,29,2,15,10,4,0,3,2,0,0,40,38,0
3527,24,2,11,9,2,5,0,4,0,0,40,38,0
3528,17,2,0,6,4,7,3,4,0,0,24,38,0
3530,46,2,15,10,2,11,0,4,0,0,50,38,1
3533,63,2,2,8,2,13,0,4,0,0,40,4,0
3534,21,2,15,10,4,7,3,4,0,0,25,38,0
3535,18,2,11,9,4,7,2,2,0,0,36,38,0
3536,49,5,10,16,2,3,0,4,0,0,50,38,1
3538,36,3,7,12,2,3,0,4,0,0,40,38,1
3539,47,2,11,9,2,2,0,4,0,0,40,38,1
3540,36,2,12,14,2,11,0,4,0,0,50,38,1
3541,39,4,8,11,2,4,0,4,0,0,60,38,0
3547,57,2,0,6,2,2,0,4,0,0,43,38,0
3550,39,1,15,10,2,3,0,4,0,0,40,38,0
3551,24,2,15,10,4,11,1,2,0,0,40,22,0
3552,56,2,12,14,2,2,0,4,0,1977,44,38,1
3557,41,2,9,13,4,0,1,1,0,0,50,38,0
3559,51,2,9,13,0,3,1,2,10520,0,40,38,1
3561,47,3,11,9,2,4,0,4,15024,0,40,38,1
3562,56,2,11,9,4,6,1,4,0,0,32,38,0
3563,51,2,11,9,0,2,1,4,0,0,38,38,0
3564,57,4,15,10,2,3,0,4,0,0,55,38,0
3566,24,2,9,13,4,9,1,4,0,0,40,38,0
3567,57,2,11,9,2,6,0,4,0,0,40,38,0
3568,38,2,11,9,2,6,0,4,0,0,40,38,1
3570,35,2,5,4,2,6,0,4,0,0,40,25,0
3571,58,2,11,9,2,2,0,4,0,0,52,38,0
3574,68,5,10,16,2,9,0,4,0,2377,60,38,1
3575,43,2,15,10,2,3,0,4,0,1902,40,38,1
3577,53,5,10,16,2,9,0,4,7688,0,50,38,1
3578,37,3,10,16,2,9,0,2,0,0,99,38,1
3580,63,2,11,9,2,2,0,4,0,0,40,38,1
3581,31,2,15,10,3,13,4,4,0,0,50,38,0
3582,29,2,11,9,2,7,0,4,0,0,40,38,0
3583,43,1,15,10,2,10,0,4,0,1887,40,38,1
3585,25,4,11,9,4,7,2,4,0,0,32,38,0
3590,23,2,15,10,4,12,1,4,0,0,48,38,0
3599,40,2,15,10,2,12,0,4,0,0,48,38,1
3601,32,2,9,13,4,9,1,4,0,0,45,38,0
3602,72,4,10,16,2,9,0,4,0,2392,25,38,1
3603,61,2,5,4,2,13,0,4,0,0,40,38,0
3604,42,2,11,9,2,11,0,4,0,0,40,38,0
3606,73,2,11,9,2,13,0,4,0,0,16,1,0
3607,41,4,15,10,5,2,1,4,0,0,40,38,0
3610,65,2,8,11,2,0,0,4,0,0,15,38,0
3612,52,0,9,13,2,12,0,2,7688,0,40,38,1
3614,23,2,8,11,2,2,0,4,0,0,40,38,0
3616,26,2,9,13,4,3,1,4,0,0,40,38,0
3617,37,4,11,9,0,4,4,4,0,0,56,38,0
3618,17,2,11,9,4,7,3,4,0,0,40,38,0
3619,31,2,11,9,2,11,0,4,0,0,40,38,0
3621,63,2,9,13,4,11,1,4,0,0,27,38,0
3623,31,2,6,5,2,6,0,4,3137,0,40,25,0
3625,35,2,9,13,2,3,0,4,0,0,60,38,0
3627,36,2,12,14,2,9,0,1,0,0,40,2,0
3629,32,2,11,9,2,9,0,4,0,1485,48,38,0
3634,41,2,11,9,0,2,1,4,0,0,40,38,0
3635,26,2,5,4,2,6,0,3,0,0,40,38,0
3638,22,2,11,9,4,2,1,4,0,0,40,38,0
3639,39,2,9,13,2,11,0,4,0,1848,40,38,1
3640,63,4,9,13,4,13,1,4,0,0,40,38,0
3642,61,2,0,6,2,6,0,4,0,0,40,38,0
3643,31,5,8,11,2,2,0,4,0,0,40,38,0
3644,25,2,6,5,2,6,0,4,0,0,45,38,0
3649,21,2,15,10,4,7,3,4,0,0,32,38,0
3650,18,2,11,9,4,0,3,2,0,0,40,38,0
3651,34,2,9,13,2,3,0,4,15024,0,60,38,1
3652,44,5,12,14,2,9,0,2,7688,0,40,38,1
3653,31,2,11,9,0,2,3,4,0,0,50,38,0
3654,44,2,11,9,2,13,0,4,0,0,40,38,1
3655,42,2,14,15,2,9,0,4,0,1902,60,38,1
3656,43,2,11,9,2,6,0,4,0,0,44,25,0
3657,33,2,9,13,2,7,0,1,7688,0,38,38,1
3659,30,2,11,9,2,5,0,4,0,0,40,38,1
3660,55,2,11,9,2,13,0,4,0,0,60,38,0
3662,37,2,11,9,4,4,1,4,0,0,50,38,0
3663,32,2,11,9,2,6,0,4,0,0,40,38,1
3664,62,4,9,13,2,9,0,4,0,0,60,38,1
3665,31,4,9,13,4,11,1,2,0,0,40,38,1
3666,51,2,9,13,2,3,0,4,0,0,50,9,1
3668,45,2,4,3,2,13,0,4,0,0,38,25,0
3669,47,2,15,10,2,6,0,4,0,0,40,38,0
3671,75,4,1,7,2,3,0,4,0,0,30,38,0
3672,43,2,12,14,2,9,0,3,0,0,50,38,0
3673,39,2,7,12,2,2,0,4,7688,0,60,10,1
3674,30,2,9,13,2,9,0,4,0,0,40,38,1
3675,27,2,4,3,4,5,2,4,0,0,40,12,0
3676,44,2,11,9,2,6,0,0,0,0,40,38,0
3678,40,2,9,13,2,0,0,4,0,0,40,38,0
3680,33,2,9,13,2,10,0,2,0,0,40,8,0
3681,20,2,11,9,4,11,3,4,0,0,40,38,0
3682,38,2,15,10,2,3,0,2,0,0,50,38,0
3684,46,4,11,9,2,3,0,4,0,0,40,38,0
3685,51,2,11,9,2,2,0,4,0,0,40,38,0
3687,24,2,5,4,4,5,2,4,0,0,40,25,0
3688,30,2,15,10,0,5,1,4,0,0,50,38,0
3689,70,2,11,9,2,3,0,4,0,0,30,38,0
3690,26,2,11,9,2,13,0,4,0,0,44,38,0
3691,34,2,11,9,2,2,0,4,0,1672,40,38,0
3692,46,2,11,9,2,2,0,4,0,0,40,38,1
3694,37,1,15,10,2,7,0,4,0,0,40,38,0
3697,28,2,11,9,2,11,0,4,0,1628,40,38,0
3698,44,4,15,10,2,3,0,4,0,0,50,38,1
3699,58,2,11,9,0,6,1,4,3325,0,30,38,0
3700,53,2,15,10,2,3,0,4,0,0,60,38,1
3701,23,2,15,10,2,5,0,4,0,0,40,38,0
3702,26,2,11,9,4,2,1,2,0,0,40,38,0
3705,43,2,1,7,2,2,0,4,0,0,40,38,0
3706,22,2,15,10,4,7,2,2,0,0,20,38,0
3707,41,2,15,10,2,2,0,0,7298,0,50,38,1
3708,36,2,11,9,2,0,0,1,0,0,40,39,0
3710,27,2,11,9,4,0,1,4,4416,0,40,38,0
3711,42,4,15,10,2,4,0,4,0,0,60,38,0
3713,41,2,11,9,0,10,3,4,0,0,40,38,0
3715,21,2,15,10,4,0,3,1,0,0,20,38,0
3716,44,2,9,13,2,3,0,2,0,0,50,38,1
3717,29,2,9,13,4,3,3,4,0,0,40,38,0
3719,21,1,15,10,4,0,3,4,0,0,40,12,0
3720,46,2,11,9,2,13,0,4,0,0,40,38,0
3721,38,2,9,13,2,3,0,4,0,0,55,38,1
3722,43,2,15,10,4,0,4,4,0,0,48,38,1
3723,54,3,11,9,2,11,0,4,0,0,50,38,1
3724,38,2,12,14,2,3,0,4,0,1977,60,38,1
3728,30,2,6,5,2,2,0,4,0,0,40,38,0
3731,37,0,15,10,2,2,0,4,0,0,43,38,0
3732,32,2,11,9,2,6,0,4,5178,0,50,38,1
3735,30,2,15,10,2,0,0,4,0,0,30,38,0
3737,18,2,1,7,4,7,2,2,0,0,30,38,0
3738,27,2,11,9,2,2,0,4,0,0,40,38,0
3739,49,2,6,5,2,7,0,4,0,0,40,38,0
3740,46,5,11,9,2,7,0,4,0,0,43,38,1
3741,37,2,11,9,2,0,0,4,0,0,40,38,0
3742,30,2,15,10,0,13,1,4,0,0,40,38,0
3745,25,4,11,9,2,4,0,4,0,0,30,38,0
3748,35,2,15,10,2,2,0,4,0,0,50,38,0
3749,56,2,12,14,2,0,0,4,0,0,80,38,1
3751,41,2,11,9,2,12,0,4,0,0,40,38,0
3752,47,2,11,9,2,6,0,4,0,0,40,38,0
3754,46,4,9,13,2,11,0,4,0,0,45,38,1
3755,28,1,11,9,4,10,2,2,0,1876,40,38,0
3758,39,2,11,9,2,13,0,4,7298,0,48,38,1
3760,37,3,9,13,2,2,0,4,15024,0,55,38,1
3763,24,2,8,11,4,0,1,4,0,0,30,38,1
3764,19,2,15,10,4,5,3,4,0,0,50,38,0
3766,37,1,11,9,2,10,0,4,0,0,40,38,0
3768,28,2,9,13,2,7,0,4,0,0,50,38,0
3772,52,2,8,11,2,13,0,4,0,0,56,38,0
3774,49,3,15,10,2,3,0,4,15024,0,50,38,1
3777,80,2,15,10,4,9,1,4,0,1816,60,38,0
3778,63,2,15,10,2,10,0,4,0,0,40,38,0
3779,63,2,11,9,0,13,4,4,0,0,45,38,1
3782,66,4,11,9,6,2,1,4,0,0,20,38,0
3783,33,4,11,9,2,11,0,4,0,0,66,38,0
3784,49,2,11,9,2,2,0,4,0,0,43,38,0
3785,20,2,15,10,4,13,1,4,0,0,32,38,0
3786,33,3,7,12,2,3,0,4,0,1887,60,38,1
3787,26,2,15,10,1,10,0,4,0,0,40,38,0
3788,52,2,11,9,2,3,0,4,0,0,50,38,1
3789,33,2,9,13,2,3,0,4,0,0,50,38,1
3790,47,2,9,13,0,11,1,4,0,0,45,38,0
3791,23,2,11,9,4,3,3,2,0,0,75,38,0
3792,53,0,7,12,2,0,0,4,0,0,40,38,0
3793,19,2,15,10,4,7,3,4,0,0,20,38,0
3794,26,0,15,10,4,2,1,4,3325,0,40,38,0
3795,53,2,5,4,2,13,0,4,0,0,60,38,1
3796,65,2,11,9,4,6,1,4,0,0,10,38,0
3797,68,2,9,13,2,13,0,4,0,0,30,38,0
3798,30,2,0,6,4,11,2,4,0,0,18,12,0
3799,28,2,1,7,2,2,0,4,0,0,45,38,0
3800,54,1,0,6,2,10,0,4,0,0,45,38,0
3801,30,2,11,9,4,7,3,4,0,0,10,38,0
3802,22,2,15,10,4,0,3,4,0,0,50,38,0
3803,25,2,11,9,4,7,3,4,0,0,30,38,0
3804,19,2,1,7,4,7,2,4,0,0,20,38,0
3806,32,0,14,15,2,9,0,4,0,0,40,38,1
3808,51,1,9,13,2,9,0,4,0,0,45,38,0
3809,25,2,15,10,2,11,0,4,0,0,44,38,1
3812,26,5,11,9,2,10,0,1,0,0,40,38,1
3816,29,1,12,14,2,9,2,4,0,0,35,38,0
3817,51,3,12,14,2,3,0,4,0,0,50,38,1
3818,40,2,15,10,2,2,0,4,0,0,52,38,0
3820,24,4,9,13,4,4,4,4,0,0,50,38,0
3823,34,2,7,12,5,2,1,4,0,0,60,38,0
3824,19,2,15,10,4,4,3,4,0,0,66,38,0
3825,21,2,11,9,4,13,3,2,0,0,40,38,0
3826,21,2,0,6,2,4,0,4,0,0,70,38,0
3827,23,2,15,10,2,13,0,4,0,0,24,38,0
3828,37,0,15,10,4,2,1,4,0,0,40,38,0
3829,40,2,12,14,2,3,0,4,0,0,46,38,1
3830,57,2,11,9,2,7,0,4,0,0,30,38,0
3831,48,2,9,13,2,9,0,4,0,1485,40,38,1
3832,24,2,1,7,2,13,0,1,0,0,40,39,0
3833,43,2,15,10,2,9,0,4,0,0,40,38,0
3836,52,3,14,15,2,9,0,4,99999,0,35,38,1
3837,49,2,11,9,0,3,1,4,0,0,40,38,0
3838,45,4,15,10,2,3,0,0,3137,0,40,38,0
3839,62,1,11,9,4,2,1,4,0,0,40,38,0
3840,29,2,8,11,2,0,0,4,0,0,40,38,0
3844,37,3,9,13,4,3,3,4,0,0,40,38,0
3845,43,5,9,13,2,0,0,4,0,0,40,38,1
3848,28,2,15,10,5,12,4,4,0,0,40,38,1
3850,45,2,8,11,2,11,0,4,0,1977,50,38,1
3853,20,2,2,8,4,7,1,4,0,0,40,38,0
3854,60,2,11,9,2,5,0,4,0,0,40,38,0
3860,43,2,9,13,2,11,0,4,0,1887,40,38,1
3861,51,1,11,9,0,13,4,2,0,0,40,38,0
3862,41,2,8,11,2,12,0,4,0,1848,48,38,1
3864,50,5,11,9,2,2,0,2,0,0,40,38,1
3866,54,2,15,10,2,13,0,4,15024,0,60,38,1
3867,68,2,11,9,2,5,0,4,0,0,45,38,1
3868,23,4,7,12,4,2,1,4,0,0,30,38,0
3870,24,2,0,6,2,5,0,4,0,0,40,38,0
3871,30,1,11,9,2,10,0,2,0,0,40,38,0
3872,38,2,11,9,2,6,0,4,3137,0,45,38,0
3874,22,2,15,10,4,3,3,4,0,0,40,38,0
3875,30,2,5,4,5,5,1,4,0,0,40,38,0
3876,61,2,5,4,2,13,0,4,0,0,31,38,0
3877,36,2,11,9,0,3,4,4,0,0,40,38,0
3878,51,3,8,11,2,3,0,4,0,0,40,38,0
3880,54,0,15,10,2,10,0,4,0,0,48,38,1
3882,51,2,15,10,2,3,0,4,0,0,40,38,1
3883,63,4,0,6,2,6,0,4,0,0,40,38,0
3884,51,1,12,14,2,9,0,4,0,0,60,38,1
3886,35,2,7,12,2,12,0,4,0,0,40,38,1
3888,46,4,11,9,5,2,4,4,0,0,40,38,0
3889,53,2,8,11,2,2,0,2,0,0,40,38,1
3890,26,0,15,10,0,0,3,4,0,0,24,38,0
3891,43,2,11,9,4,6,3,4,0,0,40,38,0
3892,39,2,11,9,2,11,0,4,15024,0,50,38,1
3893,50,0,11,9,0,9,1,4,0,1590,40,38,0
3894,54,0,11,9,2,0,0,4,0,0,40,38,1
3898,29,1,11,9,4,7,3,4,0,0,20,38,0
3899,20,2,11,9,4,2,2,2,0,0,40,38,0
3900,53,2,9,13,2,3,0,4,0,1902,55,38,1
3903,23,2,11,9,4,7,1,4,0,0,40,7,0
3904,69,2,1,7,2,0,0,4,0,0,20,38,0
3905,56,2,5,4,2,5,0,4,0,2002,40,38,0
3906,53,1,9,13,2,9,0,2,0,0,35,38,0
3907,28,2,11,9,4,0,1,4,0,0,40,38,0
3908,28,2,9,13,2,7,0,2,0,0,40,38,0
3909,33,3,11,9,2,3,0,1,0,0,84,35,1
3911,61,2,11,9,2,2,0,4,0,0,40,38,1
3912,49,2,9,13,2,9,0,4,5013,0,45,38,0
3913,48,2,15,10,2,3,0,4,0,0,40,38,0
3914,32,2,5,4,2,2,0,4,0,0,40,38,0
3915,51,2,11,9,2,2,0,4,0,0,40,38,1
3917,19,2,15,10,4,7,3,4,0,0,14,38,0
3918,47,2,11,9,2,9,0,4,0,0,50,38,0
3919,25,2,9,13,4,13,3,4,0,0,60,38,0
3920,72,2,15,10,2,10,0,2,0,0,40,38,0
3921,29,2,1,7,0,2,1,4,0,0,40,38,0
3923,57,2,11,9,2,7,0,2,0,0,48,8,0
3924,50,2,7,12,2,0,0,4,0,0,60,3,0
3925,45,3,15,10,2,11,0,4,0,0,30,38,0
3926,52,2,15,10,0,9,1,4,0,0,40,38,1
3927,53,2,12,14,2,3,0,4,0,0,48,38,1
3928,36,2,11,9,2,5,0,4,0,0,48,38,0
3929,46,2,11,9,2,2,0,4,0,0,40,38,1
3931,75,2,4,3,6,7,4,2,0,0,10,38,0
3932,32,1,11,9,2,2,0,4,0,0,40,38,1
3933,28,2,11,9,2,2,0,4,0,0,40,38,0
3938,38,2,15,10,0,2,4,4,0,0,40,38,0
3939,36,2,11,9,2,6,0,4,0,0,60,38,0
3941,28,2,3,2,2,6,0,4,0,0,43,25,0
3944,43,2,15,10,2,6,0,4,0,0,40,25,0
3945,38,2,9,13,2,3,0,4,0,0,45,38,1
3946,39,2,11,9,4,12,1,4,0,0,62,8,0
3948,40,2,11,9,2,3,0,4,0,0,40,38,0
3951,24,0,9,13,4,9,1,4,0,1741,45,38,0
3952,30,2,15,10,2,12,0,4,0,0,50,38,1
3953,44,2,15,10,2,13,0,2,0,0,40,38,0
3954,40,2,11,9,2,11,0,4,0,0,24,38,0
3958,42,2,15,10,2,2,0,2,0,0,40,38,1
3959,39,2,15,10,2,2,0,4,0,0,52,38,1
3960,43,2,15,10,0,9,4,4,0,0,45,38,0
3961,62,4,11,9,2,2,0,4,10566,0,40,38,0
3962,30,2,8,11,2,2,0,4,0,0,40,8,0
3964,39,2,9,13,2,9,0,4,0,0,55,38,1
3967,25,2,1,7,2,2,0,4,0,0,40,38,0
3968,48,2,1,7,2,13,0,4,0,2002,40,38,0
3970,44,5,9,13,4,0,1,4,0,0,40,38,0
3971,36,2,6,5,0,5,1,4,4650,0,56,38,0
3972,40,2,11,9,4,5,3,4,0,0,40,20,0
3976,67,4,11,9,2,4,0,4,0,0,60,38,0
3977,24,2,9,13,4,0,3,4,0,0,38,38,0
3978,50,4,9,13,2,11,0,4,0,0,60,38,0
3979,48,2,12,14,0,11,1,4,0,0,35,38,0
3981,29,2,11,9,4,6,1,4,3325,0,40,6,0
3983,64,5,0,6,2,3,0,4,0,0,40,38,1
3984,49,2,6,5,0,7,1,2,0,0,37,38,0
3985,20,2,11,9,4,7,3,2,0,0,52,38,0
3987,37,2,9,13,2,7,0,1,0,0,30,2,0
3988,52,2,11,9,2,6,0,4,0,0,40,38,1
3989,22,2,15,10,4,10,3,4,0,0,25,38,0
3991,19,5,15,10,4,0,3,4,0,0,15,38,0
3992,52,2,11,9,0,2,2,4,0,0,55,38,1
3997,37,2,11,9,2,2,0,4,0,1628,40,38,0
3998,37,2,0,6,2,13,0,4,0,0,35,38,0
3999,28,2,5,4,2,2,0,4,0,0,30,38,0
4000,63,2,9,13,2,11,0,4,0,0,40,38,0
4001,19,2,11,9,4,6,3,4,0,0,42,38,0
4005,31,2,15,10,2,2,0,4,0,0,40,38,1
4008,40,2,11,9,2,5,0,4,0,0,40,38,1
4012,35,2,5,4,2,5,0,4,0,0,40,25,0
4014,35,1,11,9,4,10,3,4,0,0,40,38,0
4015,28,2,15,10,2,3,0,4,0,0,48,38,0
4016,28,2,11,9,0,6,3,4,0,0,40,38,0
4019,25,3,7,12,4,11,1,4,0,0,60,38,0
4024,31,2,0,6,2,12,0,4,0,0,40,38,1
4025,44,2,11,9,2,2,0,4,0,0,40,38,0
4026,20,2,15,10,4,3,1,2,0,0,47,38,0
4027,57,4,15,10,2,4,0,4,0,0,50,38,0
4029,44,3,11,9,2,3,0,4,5013,0,60,11,0
4030,29,1,11,9,4,10,1,4,0,0,40,38,0
4031,36,2,11,9,2,9,0,4,0,1977,40,38,1
4032,40,2,8,11,2,2,0,4,0,0,40,38,1
4033,21,2,7,12,4,7,1,2,0,0,35,22,0
4034,21,2,15,10,4,2,1,4,0,0,70,38,0
4035,34,4,14,15,5,9,4,4,0,0,48,38,1
4038,35,2,11,9,5,13,3,4,0,0,50,38,0
4039,35,2,11,9,0,2,1,4,0,0,40,38,0
4045,29,2,8,11,2,6,0,4,0,0,48,38,0
4046,23,2,11,9,4,6,2,2,0,0,40,38,0
4048,51,4,15,10,2,2,0,4,0,0,20,38,0
4049,28,2,8,11,0,2,1,0,0,0,40,38,0
4050,44,2,9,13,2,11,0,4,0,0,60,38,0
4051,29,4,9,13,4,9,1,2,0,0,40,38,0
4052,31,2,11,9,0,13,1,4,0,0,45,38,0
4053,27,2,9,13,2,2,0,4,0,0,45,38,1
4054,34,2,9,13,2,3,0,4,0,0,45,38,0
4055,50,3,14,15,2,9,0,1,7688,0,50,29,1
4056,27,2,15,10,2,5,0,4,0,0,40,38,1
4058,46,2,7,12,2,2,0,4,0,0,40,38,1
4060,40,2,9,13,2,11,0,4,0,0,55,38,1
4061,28,2,1,7,0,11,3,4,0,0,40,38,0
