,age,workclass,education,education-num,marital-status,occupation,relationship,race,capital-gain,capital-loss,hours-per-week,native-country,income >50K
8714,29,2,11,9,0,3,1,4,0,0,40,38,0
8716,22,2,11,9,0,6,3,4,0,0,40,38,0
8725,48,1,9,13,2,9,5,4,0,0,50,38,1
8727,23,2,8,11,0,0,1,4,0,0,30,38,0
8731,26,2,15,10,0,3,1,4,0,0,40,38,0
8733,25,2,12,14,4,9,3,4,2597,0,31,38,0
8738,32,2,15,10,2,7,5,4,0,0,36,32,0
8746,47,2,15,10,2,3,5,2,0,0,40,38,1
8750,30,2,15,10,4,12,4,4,0,0,40,38,0
8752,31,1,15,10,4,0,3,4,0,0,35,38,0
8756,27,2,9,13,4,9,1,4,0,0,50,38,0
8760,54,2,9,13,0,3,1,2,0,0,45,38,1
8762,34,2,11,9,3,6,4,4,0,0,40,38,0
8770,27,1,12,14,4,9,1,4,0,0,40,38,0
8771,42,2,11,9,6,7,4,4,0,0,40,38,0
8772,39,2,11,9,0,7,4,2,5455,0,40,38,0
8780,39,2,10,16,0,9,4,4,0,0,80,38,0
8786,57,4,11,9,6,2,1,4,0,0,38,38,0
8789,56,2,11,9,0,9,1,4,4101,0,40,38,0
8790,36,2,11,9,2,0,5,4,0,0,40,38,1
8799,60,2,7,12,0,7,1,4,0,0,40,38,0
8801,58,2,11,9,6,11,1,4,0,0,35,38,1
8803,23,1,9,13,4,3,3,4,0,0,12,38,0
8807,49,1,9,13,4,9,1,4,0,0,50,38,0
8810,37,0,11,9,0,12,4,4,0,0,40,38,0
8811,25,2,0,6,2,10,5,2,0,0,50,38,0
8812,37,2,7,12,4,0,1,4,0,0,40,38,0
8819,24,2,11,9,2,7,5,4,0,0,30,38,0
8824,58,2,11,9,0,11,4,4,0,0,40,38,1
8831,22,2,9,13,4,3,3,4,0,0,40,38,0
8832,36,5,12,14,4,9,1,4,0,0,40,38,0
8835,35,2,15,10,4,9,1,2,0,0,40,38,0
8837,35,5,9,13,4,9,1,4,0,0,40,38,0
8839,43,2,6,5,0,5,4,4,0,0,40,38,0
8842,29,2,11,9,2,0,5,4,0,0,40,38,0
8843,46,2,7,12,4,0,1,4,0,0,47,4,0
8845,30,2,15,10,5,7,4,1,0,0,40,38,0
8846,23,2,15,10,4,8,1,4,0,0,6,38,0
8855,17,2,0,6,4,7,3,4,0,0,10,38,0
8861,42,2,15,10,5,0,4,2,0,0,41,38,0
8865,47,2,11,9,2,6,5,4,0,0,40,38,0
8872,53,0,11,9,2,0,5,4,7688,0,35,38,1
8873,36,2,11,9,5,0,3,1,0,0,40,29,0
8875,36,2,15,10,0,11,4,4,0,0,40,38,0
8877,27,2,11,9,4,0,1,4,0,0,40,38,0
8884,21,2,4,3,4,8,1,4,0,0,40,25,0
8891,20,2,15,10,4,11,3,4,0,0,20,38,0
8892,23,1,15,10,0,0,4,4,0,0,70,38,0
8893,52,2,0,6,2,7,5,4,0,0,35,38,0
8894,43,2,12,14,4,3,1,4,0,0,25,38,0
8897,29,2,15,10,4,7,1,4,0,0,41,38,1
8899,65,2,0,6,0,5,1,4,0,0,28,38,0
8901,42,2,15,10,4,7,3,4,0,0,40,38,0
8904,38,0,15,10,0,0,4,4,0,0,40,38,0
8905,26,2,11,9,0,0,1,4,0,0,50,38,0
8907,39,2,15,10,4,0,3,4,0,0,20,38,0
8916,24,2,15,10,4,7,1,4,0,0,30,38,0
8922,36,2,9,13,4,0,1,4,0,0,50,38,0
8928,28,2,9,13,2,3,5,4,0,0,50,38,1
8931,20,2,15,10,4,0,3,4,0,0,15,38,0
8941,49,2,8,11,0,11,4,4,0,0,40,38,0
8943,22,2,11,9,4,0,1,3,0,0,40,38,0
8947,56,2,5,4,6,6,4,3,0,0,40,5,0
8948,53,2,15,10,6,11,1,4,0,0,40,38,0
8950,27,2,9,13,4,9,1,4,0,0,40,38,0
8951,46,2,15,10,4,3,4,4,0,0,45,38,0
8955,30,4,15,10,2,0,5,4,0,0,55,38,1
8960,57,1,15,10,6,0,4,4,0,0,40,25,0
8962,32,2,14,15,2,9,5,1,15024,0,50,38,1
8964,22,2,9,13,4,3,1,4,0,0,30,38,0
8965,39,2,11,9,4,0,1,4,0,0,40,38,0
8972,55,1,11,9,0,0,1,4,0,0,40,38,1
8974,30,2,11,9,0,0,4,4,0,0,35,38,0
8979,34,4,14,15,4,9,1,4,0,0,60,38,1
8984,23,2,15,10,4,12,1,4,4101,0,40,38,0
8997,42,2,1,7,5,7,4,4,0,0,38,38,0
9003,38,2,7,12,4,9,4,4,0,0,36,38,0
9010,22,2,15,10,4,7,3,4,0,0,20,38,0
9012,32,2,15,10,4,11,2,4,0,0,40,38,0
9013,46,5,14,15,4,9,1,4,0,1564,55,38,1
9017,37,2,15,10,0,3,1,1,0,0,40,23,1
9034,20,2,11,9,4,0,1,4,0,0,30,38,0
9039,18,2,11,9,4,11,3,4,0,0,22,38,0
9042,28,2,11,9,4,7,1,2,0,0,48,38,0
9043,21,2,15,10,4,8,3,4,0,0,40,38,0
9045,28,0,9,13,4,9,3,2,0,0,40,38,0
9047,32,2,8,11,4,3,1,2,0,0,35,8,0
9049,55,2,11,9,0,9,4,2,0,0,40,38,0
9052,29,2,11,9,0,11,4,4,0,0,32,38,0
9053,50,2,11,9,3,3,1,4,0,0,55,38,0
9055,74,2,9,13,6,7,1,4,0,0,8,38,0
9058,27,5,15,10,4,12,3,4,0,0,80,38,0
9061,23,2,11,9,4,0,3,4,0,0,40,38,0
9067,48,2,6,5,2,6,2,1,0,0,45,2,0
9069,34,5,2,8,4,0,1,2,0,0,40,38,0
9073,53,2,15,10,5,0,1,4,0,0,40,38,0
9076,25,2,8,11,4,0,3,4,0,0,60,38,0
9077,20,2,15,10,4,9,3,4,0,0,48,38,0
9082,73,5,11,9,6,0,1,4,0,0,40,38,0
9090,31,2,0,6,4,0,4,4,0,0,40,38,0
9097,33,1,12,14,4,9,1,4,0,0,40,10,0
9101,39,4,7,12,2,0,5,4,0,0,40,38,1
9102,68,2,15,10,0,0,4,4,0,0,40,38,0
9103,66,4,15,10,4,11,1,4,0,0,20,38,0
9110,49,2,9,13,4,9,1,4,0,0,40,38,0
9117,25,2,15,10,4,2,3,4,0,0,50,38,0
9119,28,2,12,14,0,11,3,4,0,0,40,38,0
9122,34,2,11,9,4,7,4,2,0,0,40,38,0
9128,18,3,11,9,4,7,4,1,0,0,30,18,0
9133,20,5,15,10,4,7,3,4,0,0,20,38,0
9139,25,2,8,11,4,0,1,4,0,0,40,38,0
9149,21,2,11,9,4,11,3,4,4101,0,40,38,0
9151,20,2,11,9,4,0,1,2,0,1721,30,38,0
9153,28,2,11,9,4,0,4,4,0,0,20,38,0
9156,58,2,15,10,2,11,5,4,0,0,36,38,0
9157,22,2,11,9,4,11,1,4,0,0,30,38,0
9161,39,2,15,10,2,7,5,4,0,0,15,38,0
9162,34,1,9,13,4,9,1,4,0,0,40,38,0
9163,41,1,12,14,4,9,1,4,0,0,40,38,0
9165,34,2,11,9,2,7,5,4,0,0,40,38,1
9168,38,2,15,10,6,3,1,4,0,0,40,38,1
9171,21,2,15,10,4,9,3,4,0,0,10,38,0
9174,18,2,15,10,4,11,3,4,0,0,15,38,0
9175,27,2,1,7,4,3,4,4,0,0,45,38,0
9176,20,2,15,10,4,0,3,4,0,0,38,26,0
9181,34,1,12,14,6,9,1,4,0,0,40,38,0
9201,35,2,9,13,2,7,5,4,0,0,24,30,0
9202,33,2,11,9,5,7,4,4,0,0,40,2,0
9203,21,2,7,12,4,9,1,4,0,0,40,38,0
9206,58,2,5,4,6,4,2,4,0,0,45,12,0
9207,21,2,11,9,4,5,1,4,0,0,40,38,0
9209,22,2,11,9,4,7,4,4,0,0,40,38,0
9210,28,4,12,14,2,3,5,4,0,0,30,38,1
9219,21,2,11,9,4,9,4,4,0,0,55,38,0
9220,55,2,11,9,5,0,1,4,0,0,40,38,0
9222,19,2,11,9,4,9,1,4,0,0,40,38,0
9226,42,2,11,9,6,11,4,0,0,0,40,38,0
9227,41,2,12,14,4,9,1,4,27828,0,35,38,1
9230,34,2,0,6,4,7,4,2,0,0,40,38,0
9234,24,2,9,13,4,12,1,4,0,0,50,38,0
9238,36,1,11,9,0,0,4,4,0,0,40,38,0
9239,19,2,2,8,5,9,3,4,1055,0,40,38,0
9240,26,2,11,9,4,0,3,4,0,0,40,38,0
9243,22,2,15,10,4,11,2,4,0,0,18,38,0
9244,38,2,7,12,4,6,1,2,10520,0,50,38,1
9248,38,1,15,10,0,3,4,2,0,0,45,38,0
9249,19,2,11,9,2,7,5,2,0,0,16,38,0
9253,45,2,11,9,0,0,1,4,0,0,40,38,0
9258,26,5,1,7,0,7,4,4,0,0,40,38,0
9261,39,2,0,6,0,7,1,4,0,0,60,38,0
9262,27,2,11,9,5,5,4,4,0,0,40,23,0
9272,29,2,15,10,4,11,3,4,0,0,40,38,0
9277,24,0,9,13,4,9,1,3,0,0,40,38,0
9278,36,2,9,13,0,12,1,4,0,0,40,38,0
9279,31,2,11,9,2,6,5,4,4386,0,40,38,1
9281,38,2,5,4,0,11,4,4,0,0,40,38,0
9286,27,2,11,9,4,0,1,2,0,0,40,38,0
9287,42,2,9,13,5,7,1,4,0,0,50,38,0
9289,19,2,7,12,4,3,1,4,0,0,50,38,0
9290,59,2,1,7,2,7,5,4,3908,0,28,38,0
9291,54,2,11,9,6,7,4,4,0,0,32,38,0
9294,45,2,11,9,0,0,1,4,0,0,40,38,0
9297,47,2,15,10,0,0,1,4,0,0,36,38,0
9300,42,2,11,9,5,2,4,2,0,0,40,38,0
9314,36,2,7,12,4,0,4,2,0,0,40,22,0
9315,44,2,15,10,2,3,5,4,0,0,60,38,0
9328,20,2,15,10,4,7,1,4,0,0,12,38,0
9330,26,2,15,10,4,0,1,2,0,0,40,38,0
9333,46,2,11,9,0,11,4,4,0,0,30,38,0
9339,46,2,15,10,0,11,4,4,0,0,40,4,0
9347,59,2,15,10,2,0,5,4,0,0,14,4,1
9349,21,2,15,10,4,11,3,4,0,0,15,38,0
9350,51,5,8,11,0,9,4,4,0,0,40,38,0
9356,20,2,15,10,4,5,3,4,0,0,20,38,0
9360,50,2,11,9,0,6,4,2,0,0,44,38,0
9368,21,2,11,9,4,6,4,4,0,0,40,38,0
9369,36,2,9,13,4,0,1,4,0,0,50,38,0
9374,64,2,15,10,2,3,5,4,10566,0,35,38,0
9377,55,2,15,10,6,0,4,4,0,0,40,38,0
9380,39,2,15,10,4,12,4,2,0,0,40,38,0
9384,23,0,7,12,4,3,3,4,0,0,40,30,0
9394,18,2,1,7,4,7,3,4,0,0,19,38,0
9395,31,2,11,9,4,11,3,4,0,0,40,38,0
9401,36,5,12,14,4,9,3,4,0,0,40,38,0
9412,24,2,15,10,4,5,3,4,0,0,30,38,0
9419,35,2,9,13,0,9,4,4,0,0,32,38,0
9421,45,2,11,9,0,11,1,4,0,0,55,38,0
9422,62,2,9,13,2,0,5,4,0,0,30,38,1
9424,50,1,15,10,0,0,1,2,0,0,40,38,0
9433,55,3,12,14,6,11,1,4,0,0,40,38,0
9434,46,2,11,9,0,12,1,4,0,0,43,38,0
9438,25,2,9,13,4,11,1,4,0,1876,40,38,0
9441,47,2,11,9,6,8,1,1,0,0,45,36,0
9445,36,2,11,9,0,0,4,4,0,0,38,38,0
9447,44,4,11,9,2,6,5,4,0,0,45,38,0
9448,40,2,11,9,0,10,4,4,0,0,40,38,0
9457,22,2,15,10,4,7,1,1,0,0,40,29,0
9460,49,5,15,10,4,0,1,4,0,0,40,38,0
9464,55,4,15,10,2,11,5,4,0,0,50,38,0
9468,40,5,12,14,2,9,5,4,15024,0,37,38,1
9469,32,4,9,13,2,9,5,4,0,0,8,38,1
9471,84,1,11,9,6,3,1,4,0,0,33,38,0
9473,37,2,9,13,4,11,1,4,0,0,40,38,0
9475,47,2,15,10,0,3,4,4,0,0,40,10,0
9483,33,2,15,10,0,0,4,4,0,0,40,38,0
9492,38,2,11,9,0,7,4,4,0,0,70,38,0
9496,17,1,1,7,4,0,3,4,0,0,12,38,0
9497,33,2,11,9,4,7,1,4,0,0,35,38,0
9498,70,4,11,9,6,7,2,4,2329,0,20,38,0
9499,19,2,15,10,4,7,3,4,0,0,15,38,0
9504,29,2,0,6,5,4,4,4,0,0,40,12,0
9509,61,4,11,9,2,7,5,2,0,0,17,38,0
9510,48,2,1,7,0,7,1,4,0,0,34,38,0
9512,30,2,15,10,4,6,1,4,0,0,40,38,0
9514,39,1,12,14,4,9,4,4,0,0,43,38,0
9515,46,3,15,10,0,3,4,4,2036,0,60,38,0
9517,27,1,9,13,4,9,3,4,0,0,40,38,0
9518,25,2,12,14,4,9,3,4,0,0,40,38,0
9521,33,2,11,9,2,3,5,4,0,0,42,1,1
9522,40,2,11,9,6,7,4,4,0,0,25,38,0
9525,33,2,11,9,5,7,4,1,0,0,48,2,0
9530,20,2,15,10,4,11,3,4,0,0,20,38,0
9532,43,2,15,10,2,0,5,4,0,0,40,38,0
9535,27,5,15,10,5,7,1,4,0,0,30,38,0
9539,52,1,15,10,0,3,1,4,0,0,38,38,0
9541,39,1,15,10,0,9,3,4,0,0,45,38,0
9542,47,2,15,10,0,7,4,4,0,0,40,38,0
9545,50,2,11,9,5,7,4,4,0,0,35,38,0
9548,47,0,11,9,0,7,4,2,0,0,40,38,0
9551,37,2,11,9,4,5,4,4,3887,0,40,26,0
9554,46,0,8,11,5,12,1,3,0,0,30,38,0
9556,44,2,12,14,5,11,4,4,0,0,48,38,0
9558,47,4,15,10,2,0,5,4,0,0,35,38,1
9561,56,2,9,13,4,3,1,4,0,0,45,38,1
9565,36,4,9,13,4,11,1,2,2174,0,50,38,0
9568,73,5,5,4,0,7,1,1,0,0,40,38,0
9570,22,2,9,13,4,0,3,4,0,0,40,38,0
9571,49,1,15,10,4,7,4,4,0,0,30,38,0
9572,25,2,1,7,4,7,4,2,0,0,32,38,0
9575,24,2,0,6,2,6,5,4,0,0,40,38,0
9576,34,2,11,9,0,0,4,4,0,0,35,38,0
9579,43,2,12,14,0,7,4,4,0,0,40,38,0
9581,39,2,15,10,0,0,4,2,0,0,40,38,0
9584,19,2,15,10,4,7,3,4,0,0,26,38,0
9585,17,2,0,6,4,11,4,4,0,0,12,38,0
9587,62,2,11,9,6,0,1,4,0,0,42,38,0
9588,53,1,12,14,0,9,1,2,0,0,40,38,1
9590,47,2,11,9,0,0,1,2,0,0,40,38,0
9591,30,2,15,10,4,7,3,2,0,0,40,38,0
9592,53,2,11,9,5,11,1,4,0,0,33,38,0
9593,24,2,11,9,5,6,3,2,0,0,40,38,0
9595,58,1,4,3,0,7,2,2,0,0,40,13,0
9597,63,5,11,9,0,0,1,4,0,0,38,38,0
9599,43,1,12,14,4,12,1,2,8614,0,47,38,1
9607,25,2,1,7,4,0,3,2,0,0,40,38,0
9608,40,2,11,9,2,11,5,4,0,0,30,38,0
9609,38,2,8,11,4,9,1,4,0,0,39,38,0
9611,19,2,15,10,4,7,3,4,0,0,35,38,0
9618,32,2,15,10,0,0,4,4,0,0,38,38,0
9621,21,2,15,10,4,7,2,4,0,0,30,38,0
9622,24,5,9,13,4,0,1,2,0,0,20,38,0
9623,53,2,8,11,0,0,1,2,2202,0,40,38,0
9625,34,1,9,13,3,9,1,4,0,0,40,38,0
9627,41,2,4,3,2,4,5,4,0,0,40,25,0
9628,21,2,11,9,4,7,1,4,0,0,40,38,0
9634,51,2,5,4,6,6,1,0,0,0,40,38,0
9635,30,2,11,9,4,11,4,2,0,0,25,38,0
9644,18,2,15,10,4,11,3,4,0,0,25,38,0
9646,62,4,5,4,6,7,1,4,0,0,66,38,0
9651,34,2,9,13,2,3,5,4,0,0,40,38,0
9665,41,2,11,9,4,6,3,4,1831,0,40,28,0
9666,29,2,11,9,3,6,1,4,0,0,38,7,0
9667,23,2,12,14,4,9,3,4,0,0,36,38,0
9670,19,2,11,9,4,0,3,4,0,0,20,38,0
9672,37,5,9,13,4,0,1,4,8614,0,40,38,1
9674,64,1,11,9,2,0,5,4,0,0,35,38,0
9675,37,1,8,11,4,0,1,4,0,0,43,38,0
9684,60,1,15,10,2,0,5,4,0,0,35,38,0
9690,26,2,9,13,2,11,5,4,5178,0,42,38,1
9691,19,2,15,10,5,11,4,4,0,0,25,38,0
9692,37,2,8,11,2,9,5,4,0,0,30,38,0
9693,27,2,15,10,4,12,1,4,0,0,40,38,0
9696,45,2,11,9,5,6,4,2,0,0,40,38,0
9698,20,2,11,9,0,0,1,4,0,0,40,38,0
9699,28,2,12,14,4,9,1,4,0,0,50,38,0
9702,26,5,7,12,4,0,3,2,0,0,8,38,0
9704,46,2,11,9,4,11,1,4,0,0,40,38,0
9706,25,1,9,13,4,9,1,4,0,0,40,38,0
9711,48,2,9,13,4,7,4,1,0,0,40,39,0
9714,30,2,11,9,0,7,4,4,0,0,36,38,0
9715,24,2,9,13,2,3,5,4,7688,0,45,38,1
9720,47,1,12,14,0,9,4,4,5455,0,45,38,0
9721,49,5,12,14,0,9,1,4,0,0,40,38,0
9729,28,2,11,9,4,5,3,2,0,0,40,38,0
9731,62,2,15,10,2,0,5,4,0,0,38,38,1
9733,69,2,11,9,6,0,1,4,0,0,24,38,0
9737,24,2,9,13,4,9,1,4,0,0,40,38,0
9738,29,2,15,10,4,0,3,4,0,0,40,38,0
9745,19,2,15,10,4,7,3,4,0,0,20,38,0
9747,24,2,9,13,4,11,3,4,0,0,15,38,0
9752,38,2,12,14,4,3,1,4,10520,0,50,38,1
9753,44,1,7,12,0,10,1,4,0,0,56,38,1
9756,36,2,6,5,0,0,4,4,0,0,40,38,0
9758,46,2,7,12,0,11,1,4,0,0,25,10,0
9763,43,2,11,9,0,6,4,4,0,0,50,38,0
9768,36,2,15,10,0,2,4,4,0,0,40,38,0
9770,78,2,5,4,4,6,1,4,0,0,35,5,0
9772,39,2,15,10,4,0,1,4,0,0,40,38,0
9775,22,2,15,10,4,11,4,4,0,0,32,38,0
9776,36,2,15,10,0,0,4,4,0,0,40,38,0
9779,42,2,15,10,5,7,4,2,0,0,21,13,0
9784,25,2,15,10,5,0,2,2,0,0,40,22,0
9790,51,2,15,10,2,0,5,2,0,0,35,22,0
9802,40,2,15,10,0,2,4,2,0,0,30,38,0
9803,17,2,0,6,4,7,3,4,0,0,6,38,0
9804,18,2,11,9,4,11,3,4,0,0,38,38,0
9805,30,3,15,10,2,3,5,4,0,0,25,38,0
9806,66,2,11,9,6,8,1,4,0,0,50,8,0
9810,24,2,11,9,4,7,3,4,0,0,25,38,0
9812,44,1,12,14,2,9,5,4,0,0,40,38,1
9816,67,2,8,11,0,9,4,4,0,0,40,38,0
9822,25,2,8,11,2,11,5,4,0,0,42,38,1
9824,63,2,12,14,0,3,1,4,0,0,40,38,1
9825,38,1,15,10,4,0,3,0,0,0,40,38,0
9827,51,1,12,14,2,9,5,4,0,0,40,38,1
9834,29,2,11,9,4,6,1,4,0,0,40,38,0
9835,30,2,15,10,4,7,3,2,0,0,40,38,0
9837,29,2,11,9,2,5,5,4,0,0,40,25,1
9838,37,2,9,13,4,0,4,2,0,0,27,38,0
9839,55,2,3,2,0,8,4,4,0,0,30,4,0
9840,24,2,11,9,4,0,1,4,0,0,30,38,0
9845,23,2,15,10,5,11,3,4,0,0,40,38,0
9848,59,2,0,6,6,7,2,1,0,0,40,29,0
9851,17,2,1,7,4,0,3,4,0,0,15,38,0
9853,22,2,4,3,4,8,2,4,0,0,40,7,0
9855,32,2,12,14,2,11,5,4,0,0,45,38,1
9856,40,1,11,9,4,0,4,2,0,0,35,38,0
9862,56,5,9,13,6,9,1,4,0,0,40,38,0
9870,23,2,15,10,4,11,3,4,0,0,25,38,0
9874,55,3,11,9,0,11,4,4,0,0,50,38,1
9877,58,2,9,13,0,0,1,4,14084,0,40,38,1
9879,52,2,5,4,0,6,1,4,0,0,64,38,0
9881,53,2,15,10,0,0,4,4,0,0,38,38,0
9882,43,2,15,10,0,12,1,4,0,0,50,38,0
9888,22,2,1,7,4,11,1,4,0,0,40,38,0
9892,24,2,11,9,5,7,1,4,0,0,55,38,0
9899,65,2,15,10,6,7,4,4,0,0,24,38,0
9901,29,2,9,13,2,9,5,4,0,0,24,38,0
9910,53,2,15,10,0,0,1,4,0,0,43,38,0
9912,31,2,15,10,0,0,4,4,0,0,40,38,0
9917,42,4,10,16,4,9,1,4,0,0,45,38,0
9918,30,2,11,9,0,2,1,4,0,0,40,38,0
9929,22,1,15,10,4,0,1,4,0,0,55,38,0
9930,33,2,9,13,4,12,1,4,0,0,45,38,1
9931,20,0,15,10,4,0,2,4,0,0,40,38,0
9933,25,2,11,9,4,5,1,4,0,0,40,38,0
9940,33,2,9,13,4,9,1,4,0,0,40,38,0
9941,37,4,11,9,2,9,5,4,0,0,35,38,1
9944,33,2,7,12,0,11,1,4,0,0,45,38,0
9946,48,2,9,13,0,7,4,4,0,0,56,38,1
9950,23,2,15,10,4,0,3,2,0,0,40,38,0
9951,33,5,11,9,4,7,4,2,1831,0,40,38,0
9953,67,4,11,9,6,7,1,4,0,0,20,38,0
9956,51,2,11,9,6,7,1,4,0,0,24,38,0
9961,28,2,11,9,0,5,4,4,0,0,36,38,0
9963,20,2,15,10,4,9,1,4,0,0,20,38,0
9965,29,2,15,10,2,7,5,0,0,0,40,38,0
9967,61,2,11,9,6,3,1,4,0,0,40,38,0
9970,43,2,9,13,4,0,1,4,0,0,40,38,0
9972,43,1,12,14,0,9,4,2,9562,0,40,38,1
9974,46,1,15,10,0,6,3,4,0,0,40,38,0
9981,29,2,11,9,4,0,1,4,0,0,40,38,0
9984,28,2,0,6,2,2,5,3,0,0,48,12,0
9990,18,2,2,8,4,7,3,4,0,0,25,38,0
9992,44,2,11,9,0,6,3,2,0,0,40,38,0
9993,64,2,11,9,6,8,1,4,0,0,15,38,0
9996,25,2,11,9,4,7,3,4,0,0,8,38,0
9999,39,2,15,10,0,11,4,4,0,0,40,38,0
10000,34,2,15,10,0,0,1,4,0,0,50,38,0
10001,23,2,9,13,4,3,1,4,0,0,45,38,0
10004,25,2,11,9,2,0,5,4,0,0,40,38,0
10007,27,5,9,13,2,10,5,2,0,0,48,38,0
10008,53,2,11,9,2,8,2,4,0,0,40,38,0
10012,24,2,11,9,0,11,4,0,0,0,48,38,0
10014,24,2,15,10,4,11,3,4,0,0,40,38,0
10018,45,2,11,9,4,11,3,4,0,0,19,38,0
10021,45,2,1,7,5,0,4,2,0,0,25,38,0
10022,18,2,1,7,4,11,1,4,0,0,30,38,0
10024,49,2,8,11,5,9,3,4,0,0,36,38,0
10032,33,2,15,10,4,7,1,4,0,0,28,38,0
10034,49,2,15,10,3,0,1,4,0,0,40,38,0
10037,22,2,11,9,5,0,4,4,0,0,40,38,0
10048,31,0,11,9,5,5,4,4,0,0,40,38,0
10052,61,2,11,9,6,0,4,4,0,0,24,38,0
10054,35,2,11,9,4,5,1,4,0,0,40,38,0
10058,23,2,9,13,4,9,1,4,0,0,40,38,0
10063,50,2,11,9,6,11,1,4,0,2444,72,38,1
10066,27,2,11,9,4,7,2,2,0,0,30,38,0
10070,28,2,11,9,2,6,5,4,0,0,40,38,0
10072,18,2,15,10,4,6,1,4,0,0,15,38,0
10074,35,2,2,8,5,6,4,4,0,0,40,38,0
10082,34,2,9,13,2,9,5,4,15024,0,36,38,1
10084,38,2,7,12,0,3,4,2,0,0,40,38,0
10085,21,2,15,10,4,7,3,4,0,0,40,38,0
10087,50,2,9,13,4,11,4,4,0,0,32,38,0
10088,50,2,11,9,0,9,4,2,0,0,40,38,0
10089,49,0,8,11,0,3,4,2,0,0,45,38,0
10095,31,2,15,10,0,7,4,4,0,0,48,38,0
10108,24,2,15,10,2,7,5,4,0,0,40,38,0
10112,18,2,11,9,4,11,2,4,1055,0,30,38,0
10116,51,2,11,9,2,0,5,4,0,0,40,38,0
10120,20,2,11,9,4,7,1,4,0,0,30,38,0
10121,28,2,9,13,2,3,5,4,0,0,60,38,1
10122,50,1,12,14,2,9,5,4,15024,0,40,38,1
10125,47,4,11,9,2,0,5,4,0,0,35,19,0
10130,27,2,15,10,4,6,1,4,0,0,40,38,0
10134,26,2,11,9,5,0,4,4,0,0,40,38,0
10135,26,2,12,14,4,3,3,4,0,0,40,38,0
10149,42,2,9,13,2,11,5,4,0,0,40,32,0
10150,58,2,15,10,2,0,5,4,0,0,40,38,1
10151,52,1,11,9,2,7,5,2,0,0,20,38,0
10152,29,2,11,9,0,11,1,0,0,0,50,38,0
10154,28,2,15,10,4,0,3,2,0,0,40,22,0
10164,27,2,11,9,4,0,3,2,0,0,40,38,0
10168,28,2,9,13,4,9,1,4,0,0,40,38,0
10169,20,2,15,10,4,11,3,4,0,0,30,38,0
10175,50,4,10,16,0,9,1,4,0,0,60,38,1
10176,37,2,2,8,5,8,4,2,0,0,40,38,0
10179,43,3,10,16,2,9,5,4,0,0,70,38,1
10180,17,2,1,7,4,8,3,4,0,0,9,38,0
10181,43,2,15,10,4,3,1,4,0,0,50,38,0
10183,21,4,15,10,4,0,3,4,0,0,15,38,0
10187,21,2,7,12,4,7,3,4,0,0,30,38,0
10195,23,2,11,9,4,6,1,4,0,0,40,38,0
10196,31,2,9,13,0,9,1,4,0,0,40,38,0
10204,30,2,8,11,4,9,1,4,0,0,40,38,0
10206,19,2,15,10,4,0,3,4,0,0,20,38,0
10209,32,2,9,13,4,11,1,4,0,1590,40,38,0
10213,35,2,2,8,5,7,1,4,0,0,30,38,0
10216,24,2,11,9,4,7,4,4,0,0,32,38,0
10221,44,2,15,10,0,3,1,4,0,0,50,38,0
10226,27,2,15,10,0,3,3,4,0,0,40,38,0
10228,25,5,15,10,2,3,5,4,0,0,19,38,0
10229,39,2,11,9,0,3,4,4,0,0,40,38,0
10234,27,2,8,11,4,5,3,4,0,0,38,38,0
10239,24,2,9,13,4,3,1,4,0,0,40,38,0
10240,29,2,11,9,4,7,3,4,0,0,35,38,0
10244,20,2,15,10,4,11,1,4,0,0,30,38,0
10246,55,2,9,13,3,2,4,4,0,0,55,20,0
10251,22,2,11,9,5,7,4,2,0,0,35,38,0
10252,59,2,11,9,4,3,4,4,0,625,38,38,0
10256,45,2,0,6,0,7,4,2,0,0,40,38,0
10257,36,2,11,9,4,0,1,4,0,0,40,38,0
10261,50,5,12,14,0,9,4,4,0,0,40,38,0
10262,39,2,11,9,0,3,2,4,0,0,40,38,0
10271,27,2,8,11,0,11,1,4,0,0,40,38,0
10272,52,2,11,9,0,0,4,4,0,0,38,38,0
10275,30,2,11,9,0,0,4,4,0,0,20,38,0
10279,28,2,15,10,5,7,1,4,0,0,60,38,0
10285,39,2,11,9,2,7,5,4,5013,0,40,38,0
10289,27,2,11,9,6,2,4,4,0,1594,26,38,0
10292,18,2,11,9,4,0,1,4,0,0,25,38,0
10295,17,2,1,7,4,7,3,4,0,0,7,38,0
10297,37,2,15,10,3,9,1,4,0,0,30,38,0
10299,48,2,11,9,4,0,1,4,2463,0,40,38,0
10303,69,2,7,12,0,0,1,4,2964,0,6,10,0
10311,26,2,11,9,4,7,3,4,0,0,30,38,0
10312,48,2,15,10,5,7,1,4,0,0,25,28,0
10316,40,5,12,14,4,3,1,4,0,0,35,38,0
10319,43,2,11,9,2,0,5,4,0,0,40,38,1
10321,22,2,15,10,4,0,1,4,0,0,25,38,0
10324,35,5,15,10,0,12,4,4,0,0,40,38,0
10326,50,2,12,14,4,9,4,4,0,0,40,38,0
10329,46,2,11,9,0,0,1,4,0,0,40,38,0
10330,36,2,11,9,0,6,4,4,0,0,38,38,0
10333,47,1,9,13,5,9,1,4,0,0,70,38,0
10338,62,2,11,9,4,7,2,2,0,0,38,38,0
10345,28,2,3,2,4,6,1,4,0,0,40,25,0
10351,44,2,9,13,0,11,4,4,0,0,35,38,0
